created_at,text
2021-12-01 22:51:30,RT @LakersNation: #Lakers turned a nine-point halftime deficit into a blowout win to avenge their previous loss to the Kings. Top highlight…
2021-12-01 22:45:05,"I got a question... 

 #lakers #lebron https://t.co/QtRn61d3fI"
2021-12-01 22:42:50,Cowherd went IN on the #Lakers today and I can’t argue a single point he made. 🤷🏽‍♂️
2021-12-01 22:42:01,"📣 New Podcast! ""The Pick and Roll NBA Podcast W/ Jet and Sap - EP 141 - Suns and Warriors Showdown"" on @Spreaker… https://t.co/fdTC4WoGsH"
2021-12-01 22:38:52,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 22:38:48,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 22:37:28,RT @Acollectorsdrea: We have here a Basketball 2019 Zach Norvell #Lakers Panini Contenders College Ticket Rookie Certified Autograph Card #…
2021-12-01 22:37:22,We have here a Basketball 2019 Zach Norvell #Lakers Panini Contenders College Ticket Rookie Certified Autograph Car… https://t.co/DXFv6He83L
2021-12-01 22:36:52,"My two fave #Lakers since Bean…@kylekuzma &amp; @Dloading go at it tonight. DLo, who actually played with the #GOAT &amp; r… https://t.co/kkuRfFiqgC"
2021-12-01 22:31:07,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 22:30:19,Dwight Howard and Wayne Ellington may very well be inserted into the Lakers starting lineup on Friday and here is w… https://t.co/oeOEfgXFDY
2021-12-01 22:28:06,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 22:25:29,"In last night’s live, I talked about why Dwight Howard was the defensive CATALYST in the 3rd quarter that led to th… https://t.co/p2aVx2R4Tf"
2021-12-01 22:23:44,#LeBron will miss at least the next four #Lakers games and #AnthonyDavis got real about what that means for one of… https://t.co/6cmj9TwOEo
2021-12-01 22:21:03,https://t.co/VbIIF7Jcma Los Angeles Lakers Beads with Medallion Mardi Gras Style - Special Order #LosAngelesLakers… https://t.co/OE3a1uoEPi
2021-12-01 22:18:28,Lebron: “is it me?!? Or is it a conspiracy!?” #lebron #nba #Lakers https://t.co/rCsMauaRyT
2021-12-01 22:07:09,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 22:02:38,"The athlete and charity in this week’s #SPRTER Charity Spotlight are @russwest44 &amp; the @whynotfoundation!

Swipe th… https://t.co/ilLfZAy9ZA"
2021-12-01 22:02:06,"Calling this heated is a bit of a stretch, but it does look like Frank was definitely not happy with him. #Lakers… https://t.co/SFDiBUhgvz"
2021-12-01 21:58:30,RT @ContangoDigital: We’re pretty excited.. https://t.co/Cg9MZ6gVs1 #lakers
2021-12-01 21:58:30,"RT @ContangoDigital: Congratulations to @PromethMetagame on their successful launch and listing on @gate_io 

Conta… https://t.co/Yo1GByAAFT"
2021-12-01 21:53:40,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 21:46:51,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 21:46:48,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 21:44:52,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 21:40:48,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 21:38:01,RT @courtside_moms: Where all the Lakers fans at? Welcome @SShirleyval mother of Talen Horton-Tucker aka THT! https://t.co/L0zroaQ3RF #lake…
2021-12-01 21:35:15,RT @courtside_moms: Where all the Lakers fans at? Welcome @SShirleyval mother of Talen Horton-Tucker aka THT! https://t.co/L0zroaQ3RF #lake…
2021-12-01 21:34:50,RT @PelhamOneTwo3: Bruh!!!  #KingJames #LeBronJames #karensgonewild #Karen #Lakers https://t.co/xwhPHWrreR
2021-12-01 21:31:28,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 21:25:12,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 21:22:44,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 21:21:32,"#NBA @Lakers at @SacramentoKings
#Davis
#Lakers #LakersNation #GoLakers #LakeShow #AnthonyDavis @AntDavis23 AD @NBA https://t.co/soQf59aWj5"
2021-12-01 21:20:48,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 21:18:43,Giveaways like this only on @astronos_io 🏀🔥✅🚀👀 #Kobe #BlackMamba #Lakers #LaLakers #KB8 #KB24 #RIPKobe 🇵🇷🏀❤️ https://t.co/5dOtMoqiY3
2021-12-01 21:18:39,"@astronos_io @kobebryant @LakerGirls @LakersReporter
@Jon4Lakers @LakerFans_
@LakerFanSince69 @LakersfanRyan… https://t.co/ebeOSPtLsR"
2021-12-01 21:18:36,RT @LakersNation: #Lakers turned a nine-point halftime deficit into a blowout win to avenge their previous loss to the Kings. Top highlight…
2021-12-01 21:15:39,"@PhillipManuel42 I'm not watching, haven't caught a game all year #lakers"
2021-12-01 21:14:14,RT @SpectrumSN: The #Lakers outscore the Kings 67-33 in the second half to secure the win. https://t.co/LOTT37947j
2021-12-01 21:14:02,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 21:13:49,"@KingJames This is why The LAKERS suck, check it out and subscribe  https://t.co/A6m7S8dPme #NBA #LAKERS #Lebron"
2021-12-01 21:13:49,"Play of the month 💣🏀 Lucky or not in your opinion? 😅
@danilogallogallinari

#nba #sports #ballislife #quotes… https://t.co/0OhQ32dSm9"
2021-12-01 21:13:43,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 21:12:07,"LeBron gave his balls to china ages ago.
He really should play in the WNBA but whatever I don't judge.… https://t.co/DvwHAGI4Sz"
2021-12-01 21:11:05,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 21:10:21,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 21:05:58,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 21:05:10,"@RealSkipBayless always #goodtimes at Staples Center #hoops headquarter downtown Los Angeles !!!

#Nodaysoff for… https://t.co/aN5fFCIzg2"
2021-12-01 21:00:19,It is simple and easy for me to keep moving when things get hard. #basketball #nba #sports #ballislife #k #football… https://t.co/z1xX6b6bgX
2021-12-01 21:00:03,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 20:59:55,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 20:57:05,@ethanrhodes19 I’ve been through those times 😂😂… but the #Eagles aren’t out of it… and the #Lakers will always have… https://t.co/tSMKLqaYIz
2021-12-01 20:52:20,"@Thibs333   i had to tag a #Lakers  fan. This giveaway is build for you. #ASTRONOS
🏀💜💙🚀 https://t.co/88PHPtAR2u"
2021-12-01 20:51:02,"RT @AM570LASports: TODAY with @FredNBCLA &amp; @RodneyPeete9: 

-#LeBronJames out for the next couple games. #Lakers beat the Kings. @billoram…"
2021-12-01 20:50:10,#Lakers: Anthony Davis Stresses the Need for LA to Start Fast Moving Forward https://t.co/xlMrzMkXj2 via @@brookme3
2021-12-01 20:49:38,"@astronos_io @kobebryant @deba215 @palak_agarwal09 #Lakers 

Good luck and I have joined the Discord"
2021-12-01 20:49:33,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 20:49:33,"RT @AM570LASports: TODAY with @FredNBCLA &amp; @RodneyPeete9: 

-#LeBronJames out for the next couple games. #Lakers beat the Kings. @billoram…"
2021-12-01 20:49:19,RT @Dee_BlackMMA: Lebron is back and he took no prisoners. Duarte was fouled on that 3… #nba #basketball #lakers #lakeshow #lebronjames htt…
2021-12-01 20:49:08,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 20:48:35,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 20:48:29,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 20:47:48,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 20:47:32,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 20:45:51,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 20:45:30,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 20:44:51,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 20:44:46,"Give Dwight Howard more playing time going forward! To me, it was obvious that his defensive prowess was sorely nee… https://t.co/D1xJnEVv83"
2021-12-01 20:44:28,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 20:43:25,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 20:42:14,"🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky perso… https://t.co/rJy5kr6j3K"
2021-12-01 20:39:07,"RT @Dee_BlackMMA: Get Gary Harris outta Orlando. He deserves to be on a contender like say….the Lakers. Another scorer, three and D guy. Up…"
2021-12-01 20:30:06,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 20:27:28,"First off, Jake Rogers, ur acting like the #Sixers &amp; #Lakers struggles have a parallel.  The Lakers just stink, no… https://t.co/NrPjFc17lM"
2021-12-01 20:26:43,"@wojespn @malika_andrews This is why The LAKERS suck, check it out and subscribe  https://t.co/A6m7S8dPme #NBA #LAKERS #Lebron"
2021-12-01 20:21:41,"RT @USATSportsPlus: What's next for the #Lakers after LeBron James enters health and safety protocols? 
https://t.co/gRjVTFLHMP"
2021-12-01 20:21:22,"What's next for the #Lakers after LeBron James enters health and safety protocols? 
https://t.co/gRjVTFLHMP"
2021-12-01 20:20:27,"RT @NBNDashRadio: 11amEST/8amPST Today @Ballislife @Zaknoble  &amp; @RooshWilliams  Show
Starring - 3x Champ @JamesWorthy42. 
• What’s going on…"
2021-12-01 20:19:52,Glad your doing well #Lakers
2021-12-01 20:19:46,Lakers Anthony Davis had a conversation with LeBron James and he told him he was asymptomatic. #Lakers #James
2021-12-01 20:19:17,"RT @OffTheBallPod: New EP is out Ft @EDemirNBA 
- #Knicks up and downs 
- Klays return 
- John Wall situation 
- Suns streak
- Vogel job in…"
2021-12-01 20:19:15,You never know its still killing people #Lakers
2021-12-01 20:18:24,Healthy Strong... #Lakers
2021-12-01 20:17:45,Its good to hear... #Lakers
2021-12-01 20:16:41,A systematic.. good thing right .. #Lakers
2021-12-01 20:13:11,RT @amandakimble11: Repping @Lakers during chemotherapy 💛💜#LakerNation #LakersWin #lakers #ChildhoodCancer #acutelymphoblasticleukemia #kob…
2021-12-01 20:12:28,Repping @Lakers during chemotherapy 💛💜#LakerNation #LakersWin #lakers #ChildhoodCancer #acutelymphoblasticleukemia… https://t.co/QY1FE0GGT9
2021-12-01 20:12:26,"#NBA @Lakers at @SacramentoKings Highlights
#Westbrook
#Lakers #LakersNation #GoLakers #LakeShow #RussellWestbrook… https://t.co/hFUbewCX8L"
2021-12-01 20:10:50,@HoopAnalysisNet Can u help me contact Jake Rogers so I can ask him what kind of drugs he is on and if he's a… https://t.co/iAgT8nkMJd
2021-12-01 20:10:19,"#NBA @Lakers at @SacramentoKings Highlights
#Davis
#Lakers #LakersNation #GoLakers #LakeShow #AnthonyDavis… https://t.co/dlYNsVJN4K"
2021-12-01 20:08:34,"RT @SpectrumSN: ""Every now and then, a coach has to light a fire under his team, and tonight was one of those nights."" Frank Vogel on the #…"
2021-12-01 20:08:32,"RT @SpectrumSN: Highlights: From a 14-point deficit to a 25-point victory, the #Lakers dominated in the second half to secure the win.
http…"
2021-12-01 20:08:22,"RT @SpectrumSN: .@russwest44 on Dwight's success tonight against the Kings, the #Lakers third quarter rally and LeBron entering the health…"
2021-12-01 20:08:20,"RT @SpectrumSN: .@AhmadMonk (22 PTS, 6 3PM) on his offensive spark with the #Lakers. https://t.co/obm6MLC3je"
2021-12-01 20:08:07,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 20:08:02,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 20:07:51,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 20:06:20,RT @LakersNation: #Lakers get their revenge on the Kangs with a dominating 117-92 victory! https://t.co/IUEzT2bkRw
2021-12-01 20:03:57,"RT @AllTheShine: Who’s better? 

RT for Steph
Like for Russ

#Warriors #DubNation #Lakers #LakeShow #NBA #NBATwitter #ProBowlVote #KylerMur…"
2021-12-01 20:03:26,"RT @AllTheShine: Who’s better? 

RT for Steph
Like for Russ

#Warriors #DubNation #Lakers #LakeShow #NBA #NBATwitter #ProBowlVote #KylerMur…"
2021-12-01 20:01:10,"Who’s better? 

RT for Steph
Like for Russ

#Warriors #DubNation #Lakers #LakeShow #NBA #NBATwitter #ProBowlVote… https://t.co/5b2jZnehfA"
2021-12-01 20:01:05,"RT @LakersNation: #Lakers had 8 turnovers in the first quarter and only 6 since then. 

Well done, fellas."
2021-12-01 20:00:18,"Let's show our special G-SK8's.🔥🔥

100 in the collection and this one is a tribute to #KobeBryant 💛💛

More down in… https://t.co/CaemRngHXH"
2021-12-01 19:57:48,@TyJohnsonNews @KrystleRich please tell me that u agree that this is the most asinine trade suggestion *ever*?!?! I… https://t.co/YGTox2Rd72
2021-12-01 19:56:33,"RT @JamesWorthy42: Great conversation w @Zaknoble &amp; @RooshWilliams. Thx for having me on your podcast. 

@Ballislife #lakers #Showtime #Lak…"
2021-12-01 19:47:23,"RT @JamesWorthy42: Great conversation w @Zaknoble &amp; @RooshWilliams. Thx for having me on your podcast. 

@Ballislife #lakers #Showtime #Lak…"
2021-12-01 19:44:20,RT @courtside_moms: Where all the Lakers fans at? Welcome @SShirleyval mother of Talen Horton-Tucker aka THT! https://t.co/L0zroaQ3RF #lake…
2021-12-01 19:36:47,"RT @JamesWorthy42: Great conversation w @Zaknoble &amp; @RooshWilliams. Thx for having me on your podcast. 

@Ballislife #lakers #Showtime #Lak…"
2021-12-01 19:36:37,"The Lakers💜💛Haters are real quiet now ✌😉

#Lakers #LakeShow #NBA75 #NBATwitter"
2021-12-01 19:36:32,major transfer in your day jobs #Lakers
2021-12-01 19:36:13,Hands ... if you have to think about it your not sanitizing enough #Lakers
2021-12-01 19:34:01,Take care of your selves ... #Lakers
2021-12-01 19:33:46,It sucks men ..If you already didn't have the weight of the world .... #Lakers
2021-12-01 19:33:19,RT @LakersNation: Frank Vogel was understandably disappointed to find out the #Lakers will again be without LeBron James for significant ti…
2021-12-01 19:33:01,Its bad news #Lakers
2021-12-01 19:32:48,Protect your family #Lakers
2021-12-01 19:32:36,Mr Bradley... What ever you need to do man .. #Lakers
2021-12-01 19:32:13,Your alright man you will be alright #Lakers
2021-12-01 19:31:16,I am not sure why you would try to reply to me your blocked I mean if its nothing why are you still trying 3 months later Jerk Off #Lakers
2021-12-01 19:28:54,Healthy Strong .. you will be alright #Lakers
2021-12-01 19:28:36,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 19:28:35,I hope your alright man ... #Lakers
2021-12-01 19:28:11,I do feel bad ..It wasn't my choice #Lakers
2021-12-01 19:27:52,keep taking precautions if you have love ones at great risk hands mask get boosted #Lakers
2021-12-01 19:27:13,Your the most likely to get it men locker rooms arenas airplanes people no where to hide #Lakers
2021-12-01 19:26:31,It sucks dude #Lakers
2021-12-01 19:22:10,Where all the Lakers fans at? Welcome @SShirleyval mother of Talen Horton-Tucker aka THT! https://t.co/L0zroaQ3RF… https://t.co/ydKCWYCmYe
2021-12-01 19:11:14,"LeBron James' untimely extended absence may become a blessing in disguise for the #Lakers

#LakeShow #NBA 

https://t.co/YUzBC7MPgX"
2021-12-01 19:08:34,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 19:07:20,"Rare Artwork Emerges From the Covid Pandemic to a Blue-Chip Auction House 
#KobeBryant #BlackMamba #Kobe… https://t.co/udV0WiUMRP"
2021-12-01 19:06:28,RT @LakersNation: Frank Vogel was understandably disappointed to find out the #Lakers will again be without LeBron James for significant ti…
2021-12-01 19:05:51,RT @LakersNation: Frank Vogel was understandably disappointed to find out the #Lakers will again be without LeBron James for significant ti…
2021-12-01 19:05:23,RT @LakersNation: Frank Vogel was understandably disappointed to find out the #Lakers will again be without LeBron James for significant ti…
2021-12-01 19:04:24,RT @LakersNation: Frank Vogel was understandably disappointed to find out the #Lakers will again be without LeBron James for significant ti…
2021-12-01 19:04:00,Frank Vogel was understandably disappointed to find out the #Lakers will again be without LeBron James for signific… https://t.co/t2HK26b97S
2021-12-01 19:03:26,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 19:03:21,"RT @AM570LASports: TODAY with @FredNBCLA &amp; @RodneyPeete9: 

-#LeBronJames out for the next couple games. #Lakers beat the Kings. @billoram…"
2021-12-01 19:02:23,"TODAY with @FredNBCLA &amp; @RodneyPeete9: 

-#LeBronJames out for the next couple games. #Lakers beat the Kings.… https://t.co/I5z7AWSs1d"
2021-12-01 18:53:44,I will remember this tweet @ColinCowherd #Lakers #Suns https://t.co/IgRqM3Wb7W
2021-12-01 18:46:11,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 18:41:02,yet LeBron &amp; AD wined &amp; dined Westbrook @ LeBron's house before the #Lakers &amp; #Wizards pulled off a trade this summ… https://t.co/uPN4DfFFLi
2021-12-01 18:34:03,"RT @JamesWorthy42: Great conversation w @Zaknoble &amp; @RooshWilliams. Thx for having me on your podcast. 

@Ballislife #lakers #Showtime #Lak…"
2021-12-01 18:33:47,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 18:31:16,2 very good wins .. my life doesn't suck as much today  : ) #Lakers
2021-12-01 18:30:19,Shooting practice #Lakers
2021-12-01 18:29:50,Its Good to laugh yeah you are playing a game fun is a must ... its guaranteed.. lighten up ; ) #Lakers
2021-12-01 18:27:56,You just stuck to it yeah didn't let it defeat you You walked out of the quick sand #Lakers
2021-12-01 18:26:50,RT @IsThatBigD: @Lakers above 500? Cool. #LakeShow #lakers #NBA75 https://t.co/Rg1YtVxpEB
2021-12-01 18:26:20,Bottle it up men ... #Lakers
2021-12-01 18:25:52,@Lakers above 500? Cool. #LakeShow #lakers #NBA75 https://t.co/Rg1YtVxpEB
2021-12-01 18:25:32,Walking away even... #Lakers
2021-12-01 18:25:11,Never look back #Lakers
2021-12-01 18:24:46,Good win #Lakers
2021-12-01 18:24:28,My life sucks dude takes longer to shake It each morning... bahahah #Lakers
2021-12-01 18:23:14,"RT @bordoh_lawrenz: If this is true, then Lebron’s reaction was an under reaction...Mofos be spitting ill-will towards a kid that is just s…"
2021-12-01 18:23:01,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 18:20:52,RT @TheEveryDayFan2: With all the early troubles the @Lakers have had in the early season @Gourmetcasanova ask the question... Are the #Lak…
2021-12-01 18:17:52,"RT @JamesWorthy42: Great conversation w @Zaknoble &amp; @RooshWilliams. Thx for having me on your podcast. 

@Ballislife #lakers #Showtime #Lak…"
2021-12-01 18:17:37,"RT @JamesWorthy42: Great conversation w @Zaknoble &amp; @RooshWilliams. Thx for having me on your podcast. 

@Ballislife #lakers #Showtime #Lak…"
2021-12-01 18:17:35,"Is LeBron James is getting washed with time? 👀

#lebronjames #lakers #nba https://t.co/w0puQr9Riy"
2021-12-01 18:17:07,"RT @JamesWorthy42: Great conversation w @Zaknoble &amp; @RooshWilliams. Thx for having me on your podcast. 

@Ballislife #lakers #Showtime #Lak…"
2021-12-01 18:10:28,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 18:10:03,"RT @JamesWorthy42: Great conversation w @Zaknoble &amp; @RooshWilliams. Thx for having me on your podcast. 

@Ballislife #lakers #Showtime #Lak…"
2021-12-01 18:09:34,"Great conversation w @Zaknoble &amp; @RooshWilliams. Thx for having me on your podcast. 

@Ballislife #lakers #Showtime… https://t.co/kV6hMH2Xy7"
2021-12-01 18:08:51,#Gambler Makes Suspicious $500k Bet On #Kings /#Lakers Game Hours Before #LeBronJames Was Ruled Out With #Covid… https://t.co/ggXh60scWW
2021-12-01 18:08:26,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 18:06:13,RT @LakersNation: #Lakers get their revenge on the Kangs with a dominating 117-92 victory! https://t.co/IUEzT2bkRw
2021-12-01 18:05:14,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 18:01:28,This literally happened when the Lakers didn't play DAJ and AB. #lakers https://t.co/lGkSMpzTm7
2021-12-01 17:58:37,Been told yall what russ brings is alot more then buddy he has gotten teams in the playoffs out of the west when he… https://t.co/yUWLP8VPbv
2021-12-01 17:57:39,😂cant blame dude for trying to cash in🤦🏿‍♂️#isaiahstewart #DetroitPistons #LeBronJames #BronBron #LakeShow #Lakers… https://t.co/6WEK5wgr0H
2021-12-01 17:57:32,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 17:55:51,Unsung hero!!! Salute to you @DwightHoward #LakeShow #lakers #NBA https://t.co/ptS5EB8rBK
2021-12-01 17:52:42,RT @LakersNation: #Lakers turned a nine-point halftime deficit into a blowout win to avenge their previous loss to the Kings. Top highlight…
2021-12-01 17:48:03,"Lakers News: Kendrick Perkins urges Russell Westbrook to take Charge in LeBron James absence

#Lakers #Kendrick… https://t.co/D9P9tecO7D"
2021-12-01 17:46:07,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 17:40:24,RT @LakersNation: #Lakers turned a nine-point halftime deficit into a blowout win to avenge their previous loss to the Kings. Top highlight…
2021-12-01 17:39:08,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-01 17:38:38,"So #LeBronJames is missing several games because of #COVID19 , but let's be honest... The #Lakers with or without h… https://t.co/kYITq3qFBR"
2021-12-01 17:38:36,"RT @SpectrumSN: .@russwest44 on Dwight's success tonight against the Kings, the #Lakers third quarter rally and LeBron entering the health…"
2021-12-01 17:34:20,"With LeBron James sidelined again, here's how long the #Lakers can expect to be without him.

#LakeShow #NBA 

https://t.co/QrGKgWLzfT"
2021-12-01 17:32:15,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 17:25:50,@KingJames tested positive for Covid-19. Was fully vaccinated. Will miss multiple games. #LeBronJames #KingLebron #Lakers #Covid19 #NBA 🏀🏀🏀🏀
2021-12-01 17:22:52,"Following a 3OT debacle, the #LakeShow travel to the capital in Sacramento to pick up their biggest win of the… https://t.co/rbAENjZzcX"
2021-12-01 17:16:35,"Lakers went on a 40-8 run on the Kings 😱
#NBA #Lakers https://t.co/Sba2NjlsWl"
2021-12-01 17:16:18,@LakersNation Anthony Davis 119 - 93 Lakers #Lakers
2021-12-01 17:15:44,No President fines?!?  Mofos fined @MagicJohnson 500k when he was President for the #Lakers just for jokingly winki… https://t.co/JWH9P065JT
2021-12-01 17:13:50,RT @LakersNation: #Lakers turned a nine-point halftime deficit into a blowout win to avenge their previous loss to the Kings. Top highlight…
2021-12-01 17:13:42,"RT @LakersNation: Y’all know the drill:

Respond with which Laker will score the 1st 3 PT FG, 1st AST, 1st REB and the #Lakers total points…"
2021-12-01 17:12:12,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 17:11:33,RT @LakersNation: #Lakers turned a nine-point halftime deficit into a blowout win to avenge their previous loss to the Kings. Top highlight…
2021-12-01 17:08:01,"RT @SpectrumSN: ""Every now and then, a coach has to light a fire under his team, and tonight was one of those nights."" Frank Vogel on the #…"
2021-12-01 17:03:31,RT @LakersNation: #Lakers turned a nine-point halftime deficit into a blowout win to avenge their previous loss to the Kings. Top highlight…
2021-12-01 17:02:41,"RT @HoopAnalysisNet: Alvin Gentry after embarrassing loss to #Lakers:

""You deserve much, much better and we’ll find guys who give you bett…"
2021-12-01 17:02:08,RT @LakersNation: #Lakers turned a nine-point halftime deficit into a blowout win to avenge their previous loss to the Kings. Top highlight…
